NR;YEAR;AG;BLACK;BUS;CON;ENT;EXPER;FIN;HISP;HLTH;HOURS;MAN;MAR;MIN;NC;NE;OCC1;OCC2;OCC3;OCC4;OCC5;OCC6;OCC7;OCC8;OCC9;PER;PRO;PUB;RUR;S;SCHOOL;TRA;TRAD;UNION;WAGE;EXPER2;IYEAR_2;IYEAR_3;IYEAR_4;IYEAR_5;IYEAR_6;IYEAR_7;IYEAR_8
2980;1981;0;0;0;0;0;3;0;0;0;1890;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;15;0;0;0;1.33750414848328;9;1;0;0;0;0;0;0
2980;1982;0;0;0;0;0;4;0;0;0;1620;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;15;0;0;0;1.37246108055115;16;0;1;0;0;0;0;0
2980;1985;0;0;0;0;0;7;0;0;0;1800;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;15;0;0;0;1.70801877975464;49;0;0;0;0;1;0;0
2994;1984;0;0;0;0;0;7;0;0;0;2460;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;0;0;1.92021799087524;49;0;0;0;1;0;0;0
2994;1982;0;0;0;0;0;5;0;0;0;2395;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.73180961608887;25;0;1;0;0;0;0;0
2994;1986;0;0;0;0;0;9;0;0;0;3410;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;2.05005741119385;81;0;0;0;0;0;1;0
2994;1983;0;0;0;0;0;6;0;0;0;3000;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.53101599216461;36;0;0;1;0;0;0;0
2994;1981;0;0;1;0;0;4;0;0;1;1930;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.31656098365784;16;1;0;0;0;0;0;0
2994;1985;0;0;0;0;0;8;0;0;0;3485;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.5783656835556;64;0;0;0;0;1;0;0
2994;1987;0;0;0;0;0;10;0;0;0;2910;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.94650721549988;100;0;0;0;0;0;0;1
2994;1980;0;0;1;0;0;3;0;0;0;3120;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.30489873886108;9;0;0;0;0;0;0;0
2997;1987;0;0;0;0;0;10;0;0;0;2600;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;2.04340052604675;100;0;0;0;0;0;0;1
2997;1980;0;0;0;0;0;3;0;0;0;2400;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.40020895004272;9;0;0;0;0;0;0;0
2997;1985;0;0;0;0;0;8;0;0;0;2582;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.77290892601013;64;0;0;0;0;1;0;0
2997;1982;0;0;0;0;0;5;0;0;0;2031;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.90771436691284;25;0;1;0;0;0;0;0
2997;1981;0;0;0;0;0;4;0;0;0;2345;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.62593221664429;16;1;0;0;0;0;0;0
2997;1983;0;0;0;0;0;6;0;0;0;2481;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.70505106449127;36;0;0;1;0;0;0;0
2997;1984;0;0;0;0;0;7;0;0;0;2496;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.81867861747742;49;0;0;0;1;0;0;0
2997;1986;0;0;0;0;0;9;0;0;0;2600;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.72342133522034;81;0;0;0;0;0;1;0
3017;1985;0;0;0;0;0;6;1;0;0;1485;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.90142250061035;36;0;0;0;0;1;0;0
3017;1984;0;0;1;0;0;5;0;0;0;1835;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.43647837638855;25;0;0;0;1;0;0;0
3017;1986;0;0;0;0;0;7;1;0;0;3045;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3.07956957817078;49;0;0;0;0;0;1;0
3017;1982;0;0;0;0;0;3;0;0;0;2514;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;1;1.78867816925049;9;0;1;0;0;0;0;0
3017;1983;0;0;0;0;0;4;0;0;0;2436;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;1;1;2.05292844772339;16;0;0;1;0;0;0;0
3017;1980;0;0;0;0;0;1;0;0;0;2265;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;1;1;1.45810282230377;1;0;0;0;0;0;0;0
3017;1981;0;0;0;0;0;2;0;0;0;2202;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;1;1.76007914543152;4;1;0;0;0;0;0;0
3017;1987;0;0;0;0;0;8;1;0;0;3000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.62469935417175;64;0;0;0;0;0;0;1
3037;1986;0;0;0;0;0;10;0;0;0;2264;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.26726484298706;100;0;0;0;0;0;1;0
3037;1982;0;0;0;0;0;6;0;0;0;2080;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.20132899284363;36;0;1;0;0;0;0;0
3037;1980;0;0;0;0;0;4;0;0;0;2080;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.0685760974884;16;0;0;0;0;0;0;0
3037;1984;0;0;0;0;0;8;0;0;0;2000;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.47553896903992;64;0;0;0;1;0;0;0
3037;1983;0;0;0;0;0;7;0;0;0;2080;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.09265398979187;49;0;0;1;0;0;0;0
3037;1985;0;0;0;0;0;9;0;0;0;2429;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.21698594093323;81;0;0;0;0;1;0;0
3037;1987;0;0;0;0;0;11;0;0;0;2156;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.27717733383179;121;0;0;0;0;0;0;1
3037;1981;0;0;0;0;0;5;0;0;0;2080;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.15800380706787;25;1;0;0;0;0;0;0
3059;1987;1;0;0;0;0;12;0;0;0;2860;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.71697854995728;144;0;0;0;0;0;0;1
3059;1982;0;0;0;1;0;7;0;0;0;1976;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.86695981025696;49;0;1;0;0;0;0;0
3059;1986;1;0;0;0;0;11;0;0;0;2880;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.66559422016144;121;0;0;0;0;0;1;0
3059;1980;1;0;0;0;0;5;0;0;0;2470;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.86393594741821;25;0;0;0;0;0;0;0
3059;1983;1;0;0;0;0;8;0;0;0;2456;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.78238749504089;64;0;0;1;0;0;0;0
3059;1984;1;0;0;0;0;9;0;0;0;2266;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.86883187294006;81;0;0;0;1;0;0;0
3059;1981;1;0;0;0;0;6;0;0;0;2858;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.61710608005524;36;1;0;0;0;0;0;0
3059;1985;1;0;0;0;0;10;0;0;0;2449;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.80332064628601;100;0;0;0;0;1;0;0
3062;1983;0;0;0;0;0;5;0;0;0;2080;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.26700735092163;25;0;0;1;0;0;0;0
3062;1984;0;0;0;0;0;6;0;0;0;2080;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.4215030670166;36;0;0;0;1;0;0;0
3062;1985;0;0;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.43093800544739;49;0;0;0;0;1;0;0
3062;1980;0;0;0;0;0;2;0;0;0;2080;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.14114665985107;4;0;0;0;0;0;0;0
3062;1982;0;0;0;0;0;4;0;0;0;2080;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.18112635612488;16;0;1;0;0;0;0;0
3062;1987;0;0;0;0;0;9;0;0;0;2080;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;2.64953637123108;81;0;0;0;0;0;0;1
3062;1981;0;0;0;0;0;3;0;0;0;2080;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.20148897171021;9;1;0;0;0;0;0;0
3062;1986;0;0;0;0;0;8;0;0;0;2000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.5836226940155;64;0;0;0;0;0;1;0
3100;1980;0;0;0;0;0;4;0;0;0;2080;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;1.51565825939178;16;0;0;0;0;0;0;0
3100;1984;0;0;0;0;0;8;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;1.97554242610931;64;0;0;0;1;0;0;0
3100;1981;0;0;0;0;0;5;0;0;0;2512;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;0;1.29376697540283;25;1;0;0;0;0;0;0
3100;1987;0;0;0;0;0;11;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;2.18385243415833;121;0;0;0;0;0;0;1
3100;1986;0;0;0;0;0;10;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;2.11361908912659;100;0;0;0;0;0;1;0
3100;1985;0;0;0;0;0;9;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;2.13368654251099;81;0;0;0;0;1;0;0
3100;1983;0;0;0;0;0;7;0;0;0;2458;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;0;1.67621302604675;49;0;0;1;0;0;0;0
3100;1982;0;0;0;0;0;6;0;0;0;3064;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;0;1.36768853664398;36;0;1;0;0;0;0;0
3102;1983;1;0;0;0;0;4;0;0;0;2658;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;1.19252192974091;16;0;0;1;0;0;0;0
3102;1984;1;0;0;0;0;5;0;0;0;2940;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0.961811244487762;25;0;0;0;1;0;0;0
3102;1982;0;0;0;0;1;3;0;0;0;3224;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0.846783339977264;9;0;1;0;0;0;0;0
3102;1986;0;0;0;0;0;7;0;0;0;2436;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;12;0;0;0;1.00011813640594;49;0;0;0;0;0;1;0
3102;1985;0;0;0;0;1;6;0;0;0;3064;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;0;0;0.886131942272186;36;0;0;0;0;1;0;0
3102;1987;0;0;0;0;0;8;0;0;0;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;12;0;0;0;1.72340941429138;64;0;0;0;0;0;0;1
3102;1980;0;0;0;0;0;1;0;0;0;490;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12;0;1;0;0.591132283210754;1;0;0;0;0;0;0;0
3102;1981;0;0;0;0;1;2;0;0;0;2410;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;0;0;0.688989162445068;4;1;0;0;0;0;0;0
3127;1984;0;0;0;0;0;6;0;0;0;2198;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.646537184715271;36;0;0;0;1;0;0;0
3127;1982;0;0;0;0;0;4;0;0;0;1890;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.687682151794434;16;0;1;0;0;0;0;0
3127;1981;0;0;0;0;0;3;0;0;0;1552;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.0304592084139585;9;1;0;0;0;0;0;0
3127;1987;0;0;0;0;0;9;0;0;0;2080;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1.30146312713623;81;0;0;0;0;0;0;1
3127;1985;0;0;0;0;0;7;0;0;0;2080;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0.95503157377243;49;0;0;0;0;1;0;0
3127;1980;0;0;0;0;0;2;0;0;0;1364;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.483651548624039;4;0;0;0;0;0;0;0
3127;1983;0;0;0;0;0;5;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.675587952136993;25;0;0;1;0;0;0;0
3127;1986;0;0;0;0;0;8;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;1.56357264518738;64;0;0;0;0;0;1;0
3136;1984;0;0;0;0;0;7;0;0;0;2080;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.04545187950134;49;0;0;0;1;0;0;0
3136;1982;0;0;0;0;0;5;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;1.92689216136932;25;0;1;0;0;0;0;0
3136;1986;0;0;0;0;0;9;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12;0;0;1;1.94656491279602;81;0;0;0;0;0;1;0
3136;1980;0;0;0;0;0;3;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;1;1.63032114505768;9;0;0;0;0;0;0;0
3136;1987;0;0;0;0;0;10;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12;0;0;1;2.0354323387146;100;0;0;0;0;0;0;1
3136;1981;0;0;0;0;0;4;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;1.93486034870148;16;1;0;0;0;0;0;0
3136;1983;0;0;0;0;0;6;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;0;0;1;1.62004959583282;36;0;0;1;0;0;0;0
3136;1985;0;0;0;0;0;8;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;2.13368654251099;64;0;0;0;0;1;0;0
3137;1986;0;0;0;0;0;8;0;0;0;2080;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.28950977325439;64;0;0;0;0;0;1;0
3137;1984;0;0;0;0;0;6;0;0;0;1816;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;2.26456499099731;36;0;0;0;1;0;0;0
3137;1987;0;0;1;0;0;9;0;0;1;2080;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.31306409835815;81;0;0;0;0;0;0;1
3137;1980;0;0;0;0;0;2;0;0;0;1224;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;1.97824323177338;4;0;0;0;0;0;0;0
3137;1985;0;0;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.15273475646973;49;0;0;0;0;1;0;0
3137;1983;0;0;0;0;0;5;0;0;0;2184;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;2.06103157997131;25;0;0;1;0;0;0;0
3137;1982;0;0;0;0;0;4;0;0;0;2184;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.92939531803131;16;0;1;0;0;0;0;0
3137;1981;0;0;1;0;0;3;0;0;0;2378;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.74380993843079;9;1;0;0;0;0;0;0
3138;1981;0;0;0;1;0;5;0;0;0;2040;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;0;1;2.19940090179443;25;1;0;0;0;0;0;0
3138;1983;0;0;0;1;0;7;0;0;0;1840;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;0;0;1.37800872325897;49;0;0;1;0;0;0;0
3138;1984;0;0;0;0;0;8;0;0;0;2080;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;1;0;1;1.85439658164978;64;0;0;0;1;0;0;0
3138;1986;0;0;0;0;0;10;0;0;0;1760;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;12;0;0;0;1.66163384914398;100;0;0;0;0;0;1;0
3138;1980;0;0;0;1;0;4;0;0;0;1960;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.60273313522339;16;0;0;0;0;0;0;0
3138;1985;0;0;0;0;0;9;0;0;0;2080;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;1;0;0;1.51464736461639;81;0;0;0;0;1;0;0
3138;1982;0;0;0;1;0;6;0;0;0;1355;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;0;1;1.60824418067932;36;0;1;0;0;0;0;0
3138;1987;0;0;0;1;0;11;0;0;0;1600;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;2.37475752830505;121;0;0;0;0;0;0;1
3140;1985;0;0;0;0;0;8;0;0;0;2304;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.04667520523071;64;0;0;0;0;1;0;0
3140;1982;0;0;0;0;0;5;0;0;0;2301;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.92599964141846;25;0;1;0;0;0;0;0
3140;1981;0;0;0;0;0;4;0;0;0;2168;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.85375785827637;16;1;0;0;0;0;0;0
3140;1983;0;0;0;0;0;6;0;0;0;2150;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.0107638835907;36;0;0;1;0;0;0;0
3140;1987;0;0;0;0;0;10;0;0;0;2562;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.24572229385376;100;0;0;0;0;0;0;1
3140;1980;0;0;0;0;0;3;0;0;0;2080;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.74022126197815;9;0;0;0;0;0;0;0
3140;1986;0;0;0;0;0;9;0;0;0;2436;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.2384922504425;81;0;0;0;0;0;1;0
3140;1984;0;0;0;0;0;7;0;0;0;2280;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.01682329177856;49;0;0;0;1;0;0;0
3193;1981;0;0;0;0;0;3;0;0;0;1878;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.44923412799835;9;1;0;0;0;0;0;0
3193;1980;0;0;0;0;0;2;0;0;0;1876;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;0.916347324848175;4;0;0;0;0;0;0;0
3193;1985;0;0;1;0;0;7;0;0;0;2080;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.17142677307129;49;0;0;0;0;1;0;0
3193;1987;0;0;1;0;0;9;0;0;0;2080;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.28229236602783;81;0;0;0;0;0;0;1
3193;1984;0;0;0;0;0;6;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.14863610267639;36;0;0;0;1;0;0;0
3193;1983;0;0;1;0;0;5;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.04386377334595;25;0;0;1;0;0;0;0
3193;1982;0;0;0;0;0;4;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.92689216136932;16;0;1;0;0;0;0;0
3193;1986;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.23991274833679;64;0;0;0;0;0;1;0
3196;1987;0;0;0;0;0;10;0;0;0;3369;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;12;0;1;0;1.55318427085876;100;0;0;0;0;0;0;1
3196;1985;0;0;0;0;0;8;0;0;0;2000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;12;0;1;1;2.01939749717712;64;0;0;0;0;1;0;0
3196;1981;0;0;0;0;0;4;0;0;0;2080;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;1.93486034870148;16;1;0;0;0;0;0;0
3196;1982;0;0;0;0;0;5;0;0;0;2440;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;1;1.81855523586273;25;0;1;0;0;0;0;0
3196;1986;0;0;0;0;0;9;0;0;0;3036;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;1;1;1.94308543205261;81;0;0;0;0;0;1;0
3196;1984;0;0;0;0;0;7;0;0;0;2080;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;12;0;1;1;1.86663722991943;49;0;0;0;1;0;0;0
3196;1983;0;0;0;0;0;6;0;0;0;2080;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;1;1;1.94354104995728;36;0;0;1;0;0;0;0
3196;1980;0;0;0;0;0;3;0;0;0;2080;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;1.97862780094147;9;0;0;0;0;0;0;0
3200;1985;0;0;0;0;0;12;0;0;0;2148;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;8;0;1;0;1.4938417673111;144;0;0;0;0;1;0;0
3200;1980;0;0;0;0;0;7;0;0;0;1090;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;1;1.49635279178619;49;0;0;0;0;0;0;0
3200;1982;0;0;0;0;0;9;0;0;0;2000;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;1;1.83270180225372;81;0;1;0;0;0;0;0
3200;1983;0;0;0;0;0;10;0;0;0;1360;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;8;0;0;1;1.97295928001404;100;0;0;1;0;0;0;0
3200;1984;0;0;0;0;0;11;0;0;0;1800;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;8;0;0;1;1.02861988544464;121;0;0;0;1;0;0;0
3200;1981;0;0;0;0;0;8;0;0;0;1960;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;1;1.77806067466736;64;1;0;0;0;0;0;0
3200;1987;0;0;0;1;0;14;0;0;0;2000;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;8;0;0;0;1.90029966831207;196;0;0;0;0;0;0;1
3200;1986;0;0;0;1;0;13;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;8;0;0;0;1.34042906761169;169;0;0;0;0;0;1;0
3202;1981;0;0;0;0;0;4;0;0;0;1640;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.84710955619812;16;1;0;0;0;0;0;0
3202;1985;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;0;0;1;1.79336071014404;64;0;0;0;0;1;0;0
3202;1980;0;0;0;0;0;3;0;0;0;2096;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.79099357128143;9;0;0;0;0;0;0;0
3202;1986;0;0;0;0;0;9;0;0;0;1960;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;2.19209051132202;81;0;0;0;0;0;1;0
3202;1982;0;0;0;0;0;5;0;0;0;2116;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.6806503534317;25;0;1;0;0;0;0;0
3202;1987;0;0;0;0;0;10;0;0;0;2568;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;0;0;1;1.84447538852692;100;0;0;0;0;0;0;1
3202;1984;0;0;0;0;0;7;0;0;0;2424;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.78945279121399;49;0;0;0;1;0;0;0
3202;1983;0;0;0;0;0;6;0;0;0;1920;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.77776038646698;36;0;0;1;0;0;0;0
3207;1984;0;0;0;0;0;8;0;0;0;2080;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.58410632610321;64;0;0;0;1;0;0;0
3207;1985;0;0;0;0;0;9;0;0;0;2520;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;0;1.39174926280975;81;0;0;0;0;1;0;0
3207;1982;0;0;0;0;0;6;0;0;0;2080;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.5626699924469;36;0;1;0;0;0;0;0
