BP,CD,DATE,DAY,DDM,DM,DY,SF
1.5875,0.749,870309,1,-0.00815121223070647,0.5376,0.006495,0.6373
1.586,0.749,870310,2,0.00204404047754825,0.5387,0.006504,0.6391
1.5925,0.7564,870311,3,-0.00278836503740543,0.5372,0.006506,0.6397
1.5865,0.7581,870312,4,0.00130220463011443,0.5379,0.006518,0.6418
1.5755,0.7563,870313,5,0.00371126794504439,0.5399,0.006516,0.6441
1.5865,0.7607,870316,1,0.00976876259813619,0.5452,0.006598,0.6512
1.6035,0.7623,870317,2,-0.000183435752142302,0.5451,0.006585,0.6518
1.607,0.7602,870318,3,-0.00110132169722021,0.5445,0.006584,0.6506
1.597,0.7613,870319,4,0.00128475744936252,0.5452,0.006602,0.6514
1.604,0.7642,870320,5,0.00293040502741682,0.5468,0.006605,0.6531
1.618,0.7645,870323,1,0.00619874364067985,0.5502,0.006664,0.6574
1.6105,0.7646,870324,2,-0.00309456877518932,0.5485,0.006704,0.6563
1.5995,0.7613,870325,3,-0.00548447444215949,0.5455,0.006693,0.6538
1.601,0.7637,870326,4,0.00183150234346774,0.5465,0.006688,0.6544
1.608,0.7668,870327,5,0.00692927644912,0.5503,0.006791,0.6605
1.6055,0.7619,870330,1,0.00922499080698602,0.5554,0.006837,0.6667
1.6065,0.7658,870331,2,-0.00505416238338308,0.5526,0.006849,0.662
1.5905,0.762,870401,3,-0.0123818042150782,0.5458,0.006788,0.6523
1.6065,0.7654,870402,4,0.00984511142521094,0.5512,0.006828,0.6598
1.6015,0.7646,870403,5,-0.00545753583076347,0.5482,0.006844,0.6591
1.6175,0.7642,870406,1,-0.00164308571881289,0.5473,0.006854,0.6583
1.6175,0.7656,870407,2,-0.000548295727891279,0.547,0.006863,0.6598
1.6155,0.7656,870408,3,-0.00146359338237656,0.5462,0.006844,0.6568
1.6195,0.7665,870409,4,0.00602356480407129,0.5495,0.006944,0.6622
1.6215,0.7668,870410,5,0.00472041544632296,0.5521,0.006995,0.6664
1.6265,0.7674,870413,1,0.00307442144686243,0.5538,0.007029,0.6684
1.6355,0.7551,870414,2,0.00558207985876147,0.5569,0.007102,0.6761
1.6325,0.7575,870415,3,-0.00702768907328799,0.553,0.007059,0.6711
1.631,0.7575,870416,4,-0.001266624615193,0.5523,0.00699,0.6688
1.634,0.7583,870420,1,0.000181044627995175,0.5524,0.007032,0.672
1.6325,0.7544,870421,2,-0.00690284303163424,0.5486,0.007012,0.668
1.629,0.7486,870422,3,-0.00072939463481736,0.5482,0.007037,0.6691
1.6435,0.7494,870423,4,0.00962156828000615,0.5535,0.007102,0.6793
1.66,0.7459,870424,5,0.0120321106773166,0.5602,0.007173,0.6854
1.658,0.7501,870427,1,-0.0048313594917343,0.5575,0.007171,0.6807
1.6555,0.7485,870428,2,-0.000179388286426052,0.5574,0.007137,0.6818
1.6615,0.7468,870429,3,0.00268745122780456,0.5589,0.00714,0.6814
1.6615,0.7473,870430,4,-0.00268745122780456,0.5574,0.007092,0.6802
1.673,0.7454,870501,5,0.00981887742213305,0.5629,0.007135,0.6868
1.6825,0.7432,870504,1,0.00619854990952917,0.5664,0.007215,0.6915
1.682,0.7483,870505,2,-0.00513320889967905,0.5635,0.007199,0.6861
1.6865,0.7468,870506,3,0.00371978110253202,0.5656,0.007199,0.6889
1.678,0.7476,870507,4,-0.00656321646421054,0.5619,0.007181,0.6842
1.674,0.7485,870508,5,-0.00678574032376444,0.5581,0.007153,0.6791
1.661,0.7481,870511,1,0.000358294521926816,0.5583,0.007163,0.6784
1.667,0.7479,870512,2,-0.00107526892080689,0.5577,0.007142,0.6791
1.667,0.7479,870513,3,0,0.5577,0.007142,0.6791
1.68,0.7469,870514,4,0.00643433855264575,0.5613,0.007183,0.6832
1.68,0.7457,870515,5,0.00213561213042157,0.5625,0.007158,0.6839
1.6815,0.7451,870518,1,-0.0024919913216489,0.5611,0.00713,0.6832
1.6865,0.7442,870519,2,0.00621837306246253,0.5646,0.007165,0.6882
1.6805,0.7414,870520,3,-0.00248271097555619,0.5632,0.007147,0.6865
1.6795,0.7421,870521,4,-0.000888178404599427,0.5627,0.007107,0.6861
